ID,Country,Organization,Certificate/Badge,Record Type,Category,Subcategory,Level,Price Status,Conditions,Exam/Assessment,Duration,Language,Available from Russia,Validity,Credly/Verification,LinkedIn,Official URL,Priority,Completion Status,Evidence Status,Last Reviewed,Source Page,Extraction Method,Confidence
SRCX-084214aa3de8,United States,Google Cloud,Google Cloud — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cloudskillsboost.google/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-00f19cc84d81,Global,ITU Academy,ITU Academy — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.itu.int/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-12c062353027,United States,Kaggle,Kaggle — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.kaggle.com/learn,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0bfc73677a9c,United States,Keysight Technologies,Keysight Technologies — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.keysight.com/us/en/learn.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0323f1d40d6d,Japan,Mitsubishi Electric,Mitsubishi Electric — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://us.mitsubishielectric.com/fa/en/learn/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ee9fbe202f7,United States,NI,NI — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ni.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f74159d8015,United States,NVIDIA,NVIDIA — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nvidia.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-14edf7e3136d,United States,Qualcomm,Qualcomm — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.qualcomm.com/developer,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-12d88b3668c4,United States,Silicon Labs,Silicon Labs — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.silabs.com/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-116c7c7f896f,Russia,Stepik,Stepik — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://stepik.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c96f31f2b03,Global,UN CC:Learn,UN CC:Learn — APIs source & credential directory,source-watch,APIs,APIs,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://unccelearn.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-02ec61b77f76,United States,Cloudflare,Cloudflare — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cloudflare.com/learning/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0bde34c1bce9,European Union,EU Academy,EU Academy — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.europa.eu/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0612c23ea0ed,Sweden,Grafana Labs,Grafana Labs — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://grafana.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-02dfda07131a,United States,IBM,IBM — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://skillsbuild.org/learning-catalog,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-01357a7135c9,Global,IEEE,IEEE — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ieee.org/education/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-00ad178f65d9,United States,IPC,IPC — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ipc.org/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ea24e2d3ae3,Russia,Kaspersky,Kaspersky — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://certification.kaspersky.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-14407519db9d,United States,Lattice Semiconductor,Lattice Semiconductor — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.latticesemi.com/Support,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0868891374bf,United States,Microsoft,Microsoft — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.microsoft.com/credentials/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0e71ec769e5d,United Kingdom,National Physical Laboratory,National Physical Laboratory — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.npl.co.uk/education-training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-056b4e93f83c,Global,NumPy,NumPy — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://numpy.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0056e1cd0136,Germany,Phoenix Contact,Phoenix Contact — ASIC source & credential directory,source-watch,ASIC,ASIC,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.phoenixcontact.com/en-pc/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
